Date,Open,High,Low,Close,Adj Close,Volume
2022-08-02,0.690890,0.700124,0.668220,0.689526,0.689526,66822916
2022-08-03,0.689577,0.755920,0.679943,0.747322,0.747322,73942114
2022-08-04,0.747341,0.774151,0.718298,0.735820,0.735820,85457941
2022-08-05,0.735831,0.787196,0.735000,0.786981,0.786981,87708598
2022-08-06,0.787086,0.793663,0.751463,0.751463,0.751463,47292310
2022-08-07,0.751371,0.762272,0.738671,0.751235,0.751235,38535423
2022-08-08,0.751116,0.785704,0.746519,0.761896,0.761896,61629385
2022-08-09,0.762050,0.767644,0.668706,0.704747,0.704747,74177167
2022-08-10,0.704517,0.752954,0.682334,0.741177,0.741177,84322512
2022-08-11,0.741265,0.759655,0.709653,0.713163,0.713163,77232440
2022-08-12,0.713104,0.717603,0.702076,0.705373,0.705373,49652283
2022-08-13,0.705370,0.714582,0.662021,0.663076,0.663076,38174203
2022-08-14,0.663129,0.665510,0.606489,0.609470,0.609470,52064062
2022-08-15,0.609582,0.631815,0.552081,0.554579,0.554579,71967542
2022-08-16,0.554441,0.554441,0.481025,0.498572,0.498572,88873064
2022-08-17,0.498579,0.537630,0.487873,0.502529,0.502529,63782206
2022-08-18,0.502626,0.517025,0.498413,0.506997,0.506997,54777257
2022-08-19,0.507052,0.507052,0.451930,0.452586,0.452586,79144777
2022-08-20,0.452595,0.478306,0.449313,0.462093,0.462093,67307627
2022-08-21,0.462096,0.485533,0.461907,0.478380,0.478380,67707919
2022-08-22,0.478388,0.491180,0.461442,0.491180,0.491180,64786959
2022-08-23,0.491411,0.526154,0.487313,0.524380,0.524380,83060268
2022-08-24,0.524371,0.537671,0.508834,0.528514,0.528514,68675552
2022-08-25,0.528498,0.575021,0.523592,0.569365,0.569365,50029362
2022-08-26,0.569383,0.578112,0.524479,0.527767,0.527767,85892960
2022-08-27,0.527735,0.555351,0.527503,0.551522,0.551522,68833715
2022-08-28,0.551548,0.561218,0.532998,0.533035,0.533035,56318252
2022-08-29,0.533081,0.563380,0.530129,0.562993,0.562993,55704621
2022-08-30,0.562957,0.576338,0.551516,0.565315,0.565315,51417634
2022-08-31,0.565303,0.608704,0.565303,0.605066,0.605066,79179919
2022-09-01,0.605074,0.627431,0.602319,0.626554,0.626554,45748729
2022-09-02,0.626499,0.681433,0.621853,0.659375,0.659375,63069047
2022-09-03,0.659253,0.659292,0.608551,0.625734,0.625734,44293131
